,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3
251,autumn-sweep-252,run_93ca9aa25a56875c279d83e07768ff03,0.6006381511688232,0.8359157626037013,2.650217746325531,1.311699305116867,0.5865220165922144,2.5070495372890584,0.38826279216677156
252,trim-sweep-253,run_9627b49e8f09b4ca2f2421fa650e7e0b,0.5740906000137329,0.8661135928525847,2.261976047904192,1.29641187618446,0.6318825781748566,2.052395209580839,0.2971193935565383
253,proud-sweep-254,run_07a718bb26bbb47a11ae1a8a4c393f46,0.6388002634048462,0.746037013401404,2.6476592270005455,1.3126089703095392,0.5000638162093172,2.4410179640718574,0.5527353126974098
254,azure-sweep-255,run_422a9cdf8253cf929de18f642dd37fe2,0.5642629265785217,0.9261774090619018,2.671012520413719,1.2302842703727102,0.7078749202297376,2.5626837234621673,0.33269740998104896
255,fanciful-sweep-256,run_c06af4eefbeda037f676ca93fdc6ac12,0.6236119866371155,0.7790938098276964,2.498666303756125,1.2198736576121292,0.5519081046585833,2.330675013609146,0.37049905243209236
256,easy-sweep-257,run_a1ce0323cc83600805c3be13598b5606,0.6195277571678162,0.7456030631780474,2.6897931409907465,1.302223626026532,0.5437396298659851,2.500136091453458,0.5482375236891975
257,firm-sweep-258,run_2fe646297942e6a3766e1b603c53b459,0.565028727054596,0.8756349712827058,2.748584648884051,1.0990397978521795,0.7568857689853233,2.6648611867174754,0.4506759317751102
258,earthy-sweep-259,run_826bed2c84ef1f47123e07568a500bda,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
259,ethereal-sweep-260,run_1718bfbd5178df71cab3343d3f0f5c8f,0.5449904203414917,0.9181876196553924,2.6087915078933053,1.2701073910296907,0.6902361199744739,2.497632008709853,0.33711939355653814
260,usual-sweep-261,run_1e9d3381e18dd479801d8f0c5740bd30,0.6518187522888184,0.7495596681557117,2.795998911268373,1.385230574857865,0.5584173580089336,2.6369352204681555,0.6365508528111186
261,zesty-sweep-262,run_4ddb16ba65d5298827f3a183e5d87a7f,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
262,playful-sweep-263,run_b515e8661271f1bf7816f1ccf324e6a2,0.5227823853492737,0.9930567964262924,2.0184812193794244,1.4202526847757424,0.597804722399489,1.7010070767555796,0.2729374605180037
263,olive-sweep-264,run_5bee068e1d7009e71404c6264eea63a7,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
264,volcanic-sweep-265,run_a0422c2f532acb3a773b236b3a0fee46,0.6224632859230042,0.7240076579451181,2.540582471420795,1.0897409981048645,0.5409827696234851,2.3721556886227537,0.49423878711307756
265,good-sweep-266,run_72e06f9c00088010429168d0b8d0ce13,0.5483088493347168,0.9053222718570518,2.6198965704953743,1.1427037271004423,0.7481301850670076,2.535737615677735,0.3392166771951998
266,pleasant-sweep-267,run_fd803afd144a42adbccbe09e1e46c0b8,0.723548173904419,0.5611997447351628,2.508900381056071,1.2283133291219206,0.41141033822590944,2.282117583015787,0.6741503474415657
267,lyric-sweep-268,run_497513d3ff09526a579dc19af351d888,0.6089342832565308,0.8190682833439693,2.9271366358192714,1.283095388502843,0.7018506700701977,2.8306750136091448,0.5576626658243841
268,happy-sweep-269,run_6bc1cdf2c65fcc0e42500f41ea9af27c,0.5492023229598999,0.9269942565411615,2.5425421883505717,1.3024763108022743,0.6477345245692402,2.352994011976049,0.3924320909665207
269,twilight-sweep-270,run_b15baac3d60635d19357e7746fbccb78,0.5885130763053894,0.857230376515635,2.137044093630921,1.4625773847125714,0.4864326738991704,1.8337234621665763,0.3162223626026545
270,sunny-sweep-271,run_b90a589e64b745dd8ded7cea9c24b391,0.5832801461219788,0.789865985960434,2.3770005443658144,1.192053063802906,0.5703892788768342,2.1852749047359836,0.3502084649399879
271,solar-sweep-272,run_22921a2fa461b601423e666a199bf8fa,0.5812380313873291,0.8561582641991066,2.231927054980948,1.3857612128869237,0.5288066368857687,1.9820631464344047,0.35824384080859234
272,absurd-sweep-273,run_f762561458b7219fb5276e92cbaea531,0.5919591784477234,0.8269304403318444,2.344066412629288,1.251459254579912,0.5852967453733252,2.1102068590092546,0.40130132659507334
273,earnest-sweep-274,run_a5394a46e78c26566518de376462627f,0.5425654053688049,0.8299936183790683,2.3219651605879155,1.140985470625395,0.6112827058072761,2.1582199237887867,0.3283006948831344
274,fresh-sweep-275,run_c3926904f8b58487de7b64a7e45c95d1,0.6016592383384705,0.8203446075303128,2.5625204137180195,1.2558054327226786,0.6530440331844282,2.424795862819816,0.386418193303854
275,curious-sweep-276,run_96355d8147475d2234adc31f1943bd22,0.5571154952049255,0.9100957243139758,2.274550898203594,1.2743019583070123,0.6117932354818123,1.9726456178551997,0.3442198357548951
276,earthy-sweep-277,run_b5e866c30de91bf8f568c90267e3a97c,0.5756222009658813,0.8995532865347798,2.3325258573761576,1.3896778269109287,0.5610210593490753,2.1539738704409377,0.28835123183828204
277,sweepy-sweep-278,run_0d7fe19494ccbb80233214966ba5f062,0.5783025026321411,0.8083471601786855,2.457893304300491,0.8961844598862921,0.7020548819400139,2.3029667936853575,0.3488186986734055
278,rose-sweep-279,run_83cd5a6c6bad2a559cd3433e013f0595,0.6357370615005493,0.7519846841097639,2.53519324986391,1.2425142135186358,0.514996809189535,2.3488023952095824,0.38535691724573706
279,ethereal-sweep-280,run_adceca80e7142e02e15620b736d58968,0.5831525325775146,0.8408679004467136,2.730130647795319,1.1159696778269113,0.7203318442884499,2.6030756668481234,0.4135060012634243
280,leafy-sweep-281,run_3422ae9632ddde2aba8e6a0e362e316f,0.60306316614151,0.8144479897894066,2.211404463799674,1.289033480732786,0.5179323548181235,1.914833968426784,0.3839166140240051
281,graceful-sweep-282,run_5d43fd78f14cb0381f28a40949cb1394,0.587492048740387,0.8252201659221443,2.4818998366902565,1.2696525584333547,0.6177919591576253,2.301279259662494,0.42232469993682936
282,pleasant-sweep-283,run_4593eae73101e4d5882cb4a048e3a509,0.5860880613327026,0.871984684109764,2.522509526401742,1.3091219204042956,0.6325462667517552,2.403184540010888,0.3050031585596966
283,graceful-sweep-284,run_97119be3d0cd47ed65702fffc92cf584,0.5543075799942017,0.8774984045947671,2.6605606967882425,1.1075805432722683,0.7365922144224634,2.559853021230268,0.34035375868603895
284,icy-sweep-285,run_8811a87685adc0dbe76ece3edf5b1a18,0.6173580288887024,0.7897894065092533,2.4971420794774093,1.3286544535691727,0.5940012763241859,2.3160860097985863,0.47533796588755656
285,snowy-sweep-286,run_2240c4d7c0209af597fd9642f7531d86,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
286,zesty-sweep-287,run_dcff52a3dcb5e50fef6fbde9553a8286,0.6806637048721313,0.6698915124441609,2.5093358737071316,1.3326468730259005,0.45725590299936114,2.2638268916712034,0.6975489576753007
287,comic-sweep-288,run_f11fcb1074829dcd705043d45c93b6bc,0.5666879415512085,0.8533758774728782,2.176837234621667,1.2960075805432725,0.5412890874282067,1.9006260206859023,0.29787744788376463
288,desert-sweep-289,run_c37cda272689282cd833701e0ebf78fc,0.6039565801620483,0.8273643905552011,2.1087915078933053,1.3486165508528112,0.561021059349074,1.797305389221558,0.32514213518635526
289,charmed-sweep-290,run_48e729ace1be3ff194d53e382a21b90d,0.5417996048927307,0.9167070835992344,2.4070495372890592,1.323449147188882,0.6691512444160818,2.204763200870985,0.399305116866709
290,treasured-sweep-291,run_be501db3da008d3a8a5d117dd500bf28,0.605998694896698,0.8023739629865987,2.288595536200328,1.308692356285534,0.5559923420548828,2.0367719107240077,0.37153506001263376
291,celestial-sweep-292,run_3cd0e14f7a4277e80be4e6febd865311,0.5508615374565125,0.8680280791320996,2.3596897114861193,1.1076310802274165,0.6801021059349077,2.1766739248775195,0.27485786481364516
292,splendid-sweep-293,run_9eb4b87724e01f0ed710e00eeece2114,0.618889570236206,0.7794256541161456,2.38298856831791,1.2963866077068857,0.558417358008934,2.154790419161677,0.36140240050537065
293,super-sweep-294,run_cef3d702ad3f25f28808fc17606f6526,0.6153159141540527,0.7992342054881941,2.5975775721284706,1.1968035375868606,0.594307594128908,2.369052803483942,0.5134933670246378
294,fresh-sweep-295,run_7c21a9925d2d0d12ec6b91b2706704f2,0.7005743384361267,0.609393746011487,2.521856287425151,1.361554011370815,0.40395660497766445,2.308464888405009,0.6809981048641827
295,lively-sweep-296,run_a21feea6698a7616902c34b791abec17,0.612890899181366,0.8089342693044033,2.5909907457811654,1.3291598231206574,0.643216336949585,2.4013336962438765,0.5578395451674036
296,trim-sweep-297,run_7c2a61232218b12aaea4fdd737585720,0.7193363308906555,0.5795532865347799,2.5565323897659233,1.3324447252053067,0.41434588385449805,2.322999455634187,0.6591156032849022
297,ancient-sweep-298,run_890a7a0ca6a30c6dadbf567b7282d05e,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
298,pretty-sweep-299,run_84af64996507bbb13bc7f5c0c2e93695,0.5560944676399231,0.8746904913848118,2.3722645617855207,1.3318635502210994,0.5104786215698786,2.162574850299403,0.44847757422615364
299,easy-sweep-300,run_98088f23e75122e34a899c71ff866897,0.5994894504547119,0.8152903637523932,2.2206042460533486,1.262324699936829,0.563088704530952,1.9482035928143733,0.329968414403033
300,cosmic-sweep-301,run_1a91c9f4d93a81a1c5f6363b612bb52d,0.4630504250526428,1.2162348436502872,2.2448285247686455,1.7563992419456729,0.7093299298021698,2.07367991290147,0.31089071383449135
301,fancy-sweep-302,run_f4dca68026872e5f2ef17ba84144bb8d,0.5728142857551575,0.8845947670708362,2.2556614044638006,1.3331017056222365,0.5786853860880663,2.0280076211213944,0.3139734680985472
302,cosmic-sweep-303,run_90bb852733b26a2971da994059d6436d,0.558902382850647,0.8848245054243778,2.2965432770821996,1.218736576121289,0.5823356732610079,2.0482035928143723,0.3640808591282374
303,northern-sweep-304,run_ea4a7abf2561498bfd6aed9da1be754f,0.6015315651893616,0.8086024250159541,2.75827436037017,1.107226784586229,0.7071601786853866,2.6389493739793153,0.4449652558433359
304,comic-sweep-305,run_69fb2d8312fd49b4e703e223a667057e,0.43088704347610474,1.510427568602425,4.001497005988025,1.8315224257738474,1.5104275686024249,3.9958356015242256,1.8019583070120024
305,eager-sweep-306,run_be6ce3da5ed86af9d6327a915188d090,0.433439701795578,1.5231908104658585,4.013799673380513,1.8685407454200889,1.5231908104658582,4.007267283614591,1.8580543272267847
306,solar-sweep-307,run_a78c48b5ce5f22e34e92cc98af356724,0.5975750088691711,0.8243522654754306,2.611676646706587,1.250928616550853,0.6373452456924054,2.475149700598804,0.39329121920404375
307,legendary-sweep-308,run_372eb43e9b683bf45b2de7e1da4d907d,0.5387364625930786,0.9582897255903,2.2421066956995106,1.376083385975995,0.560127632418634,1.9891943385955368,0.31397346809854737
308,rosy-sweep-309,run_43ba7aed17ae5f6b53334adcdeb2a973,0.5723037719726562,0.8638162093171666,2.4045454545454548,1.248452305748579,0.6806381620931705,2.234703320631464,0.41537586860391756
309,lucky-sweep-310,run_587c2633af7c746a37326124b7f30796,0.622080385684967,0.7742182514358649,2.516140446379968,1.3049020846494,0.5994639438417362,2.316358192705499,0.422653190145294
310,laced-sweep-311,run_55d131800cb71391b94d411404669142,0.5982131361961365,0.8194767070835993,2.3857103973870446,1.24971572962729,0.5697766432673893,2.1673108328796955,0.34851547694251434
311,bumbling-sweep-312,run_b97e2123d664ce9e02ab0d59fc71771a,0.5269942283630371,0.9590044671346521,2.7930048992923258,1.2302084649399876,0.7815443522654753,2.715269461077844,0.4403158559696783
312,floral-sweep-313,run_293766fd7bd23375f0b1844477ccb648,0.5255903005599976,0.9665858328015315,2.338786064235167,1.311370814908402,0.6763497128270597,2.1042732716385424,0.2807454200884401
313,warm-sweep-314,run_548ed80b87b216b50d58c7a3afac0524,0.584045946598053,0.8546777281429483,2.291643984757758,1.2716487681617186,0.5754179961710273,2.025557974959173,0.3831332912192031
314,different-sweep-315,run_535e8744b94ceb1818743cb0880a8a1c,0.5729418992996216,0.854754307594129,2.2730811105062605,1.2144662034112448,0.5747798340778555,2.0167936853565607,0.3723941882501584
315,autumn-sweep-316,run_e5b95de1d001afc4dc4bd25706c3137c,0.5959157347679138,0.8438034460753031,2.7384594447468706,1.2968161718256477,0.6854881940012761,2.634158954817639,0.4055716993051184
316,valiant-sweep-317,run_928ce8485db9440b20e2050c2a3e3f75,0.5965539216995239,0.8464326738991704,2.790500816548722,1.2957043588123818,0.6832673899170391,2.671937942297225,0.4049905243209092
317,hopeful-sweep-318,run_a49b002a766b3b9eba1d59bb95b7656a,0.5914486050605774,0.8694065092533504,2.679504627109419,1.2870372710044222,0.6572303765156342,2.5573489384866637,0.3571320277953253
318,atomic-sweep-319,run_5e39cd1f1dc90526b4739eb9277f3920,0.6279515027999878,0.7545373324824507,2.576946107784431,1.247012002526848,0.5766687938736442,2.3488568317909646,0.49944409349336666
319,dandy-sweep-320,run_127334d0acc27ff2e010455caeb3e643,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
320,summer-sweep-321,run_8f1599a2017a79de68cc6d643507a5ca,0.625271201133728,0.7860114869176772,2.5588187261839965,1.3204674668351235,0.5354435226547546,2.3478225367446934,0.4987618445988624
321,olive-sweep-322,run_1a3c65f6f659fc2d9d9e75eef005212f,0.543203592300415,0.9472878111040205,2.5160860097985847,1.3057106759317754,0.7532865347798341,2.3649700598802403,0.5199115603284913
322,wandering-sweep-323,run_f4bb4d5b442089f27fc8cacc5572ce87,0.5911933779716492,0.8577664326738992,2.588051170386501,1.206001263423879,0.6540140395660505,2.4779804028307026,0.3218825015792792
323,rose-sweep-324,run_8242208bdd20ab9947b6c427c37a45cb,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
324,crimson-sweep-325,run_940470cc1196f6f61e80061b74cdd58b,0.6738991737365723,0.6248627951499681,2.527136635819271,1.2997978521794065,0.45827696234843734,2.310152422427872,0.6468856601389779
325,sweepy-sweep-326,run_54f43c63c6959e077b42b5f720f5182a,0.6051052808761597,0.8232035737077218,2.761867174741427,1.2502969046114973,0.6364518187619662,2.5934403919433873,0.5168540745420094
326,expert-sweep-327,run_fc39a8ad5e1a1b59b8dbb8c48cce1aa2,0.5863433480262756,0.8583790682833441,2.577925966249321,1.3172078332280481,0.6598851308232296,2.4221284703320634,0.4232596336070742
327,ancient-sweep-328,run_f42745ea80c3fb495fcf3bbffcb5e611,0.498276948928833,1.0121761327377155,2.0654599891126844,1.4283133291219205,0.5862412252712195,1.795019052803485,0.35652558433354387
328,absurd-sweep-329,run_84ba9d7de47571c25b79fb87f9dc9755,0.5742182731628418,0.8917677089980856,2.650435492651062,1.234150347441567,0.6830121250797706,2.55767555797496,0.3607706885660138
329,rich-sweep-330,run_df8de3707bfdc9c4ab7862a25bc256b7,0.5961710214614868,0.8442629227823867,2.669379422972238,1.312836386607707,0.6401021059349062,2.502476864452914,0.4119646241313964
330,volcanic-sweep-331,run_086a0536a8a0574e7f42e38594f0e7ba,0.5950223207473755,0.8547798340778558,2.6237071311921616,1.331939355653822,0.6607275047862153,2.453102885138813,0.37802905874920995
331,fallen-sweep-332,run_c1fb85fc4c47ea46ad392269189fc417,0.6575621962547302,0.7023611997447352,2.6815187806205776,1.2069614655716996,0.5356732610082966,2.51516058791508,0.5798736576121298
332,ancient-sweep-333,run_6ec67fe9afd4e2f98647b7d85326c766,0.6542437672615051,0.7065730695596681,2.687071311921612,1.2334175615919145,0.5272750478621566,2.5079749591725653,0.5676437144662051
333,wise-sweep-334,run_23f3491191a3642de29c2d341f26656f,0.5791959166526794,0.8426547543075942,2.2697604790419166,1.198066961465572,0.6063305679642628,2.018481219379423,0.35276058117498515
334,ruby-sweep-335,run_b7e9bf4423828ec919502cd5673bcc65,0.6373962759971619,0.7518059987236759,2.569270549809473,1.2966645609602023,0.568525845564774,2.3345400108873173,0.5146809854706249
335,quiet-sweep-336,run_401eb7176be34b38b26dbdd77a48e9da,0.6547542810440063,0.714639438417358,2.745100707675559,1.2213392293114342,0.5359029993618379,2.565459989112686,0.5774226152874297
336,different-sweep-337,run_14a463939fe595be30d84ba0f410258b,0.5859604477882385,0.8290491384811742,2.1963799673380517,1.2166392924826281,0.5750095724313982,1.923326075122483,0.32185723310170594
337,earnest-sweep-338,run_578c5004da3eea57408f902bcc2c2c85,0.558391809463501,0.9105807275047861,2.269270549809473,1.3648894504106128,0.52456924058711,2.0547904191616766,0.3126089703095381
338,sparkling-sweep-339,run_b651517710ce4a13449976858fd50410,0.5392469763755798,0.9699553286534779,2.231600435492652,1.4250536955148452,0.5777664326738988,2.014071856287425,0.3716866708780793
339,comic-sweep-340,run_fe11a923bf8614a376f350c9744f9b71,0.7245692610740662,0.5671984684109764,2.5822808927599348,1.312381554011371,0.3911167836630497,2.374659771366359,0.6927226784586238
340,twilight-sweep-341,run_39c9b98ece029befd465e902673d8d00,0.6232290863990784,0.7671218889597957,2.4962710941752864,1.2409222994314595,0.6029865985960435,2.3034567229178013,0.4065319014529392
341,gentle-sweep-342,run_63546e879e89b7c23eaead20e0efe091,0.6321633458137512,0.7648500319081047,2.6770549809471973,1.1922552116235,0.6013273771537969,2.5558791507893304,0.3831332912192038
342,easy-sweep-343,run_d9ab543090ff5b88d6b752b9118d6ad9,0.5692405700683594,0.9256158264199106,2.6224006532389774,1.3829816803537591,0.6125590299936177,2.5085193249863913,0.33833228048010133
343,proud-sweep-344,run_a9e90195541a62025be3551aa05ac45e,0.7111678123474121,0.6124058710912573,2.581246597713664,1.3443967150979155,0.45924696873005716,2.3302939575394666,0.6480985470625401
344,balmy-sweep-345,run_a16cc8181ec41c0b5f42a05b94d252d9,0.6045947670936584,0.836758136566688,2.686254763200872,1.2189134554643084,0.6584811742182514,2.5465704953728916,0.39132027795325486
345,serene-sweep-346,run_7e1c7920dbf1b79715882ceb4edae5f6,0.6112316250801086,0.7849393746011487,2.5912084921066962,1.2153506001263426,0.568883216336949,2.371937942297225,0.49004421983575625
346,jolly-sweep-347,run_21806a77973c66555ac72bcc7c405120,0.5800893306732178,0.8817102744097002,2.656477953184541,1.2440555906506634,0.6658583280153152,2.524305933587372,0.35399873657612224
347,sweepy-sweep-348,run_2dcdabd00a75f1af4a23e2815746f2b6,0.6090618968009949,0.8188895979578813,2.2669297768100174,1.3606696146557171,0.5417740906190172,2.0023679912901478,0.390107391029691
348,warm-sweep-349,run_02b00fc0e83e58dee0dde336dfe4d443,0.6181238293647766,0.7796809189534143,2.782934131736528,1.217195198989261,0.6624633056796432,2.6742787152966807,0.4354137713202781
349,sweet-sweep-350,run_404edfd6bc56c19e3e2ad1cde0531bf5,0.5871091485023499,0.8548564135290365,2.6135274904735994,1.3010360075805436,0.6653477983407787,2.4644801306477966,0.40125078963992483
350,logical-sweep-351,run_b158507da235997978486541687bb903,0.685896635055542,0.6568219527760052,2.5156505171475243,1.271244472520531,0.5116273133375876,2.28581927054981,0.5692103600758054
351,bright-sweep-352,run_81032501b0cc997f34259fa4060751d7,0.5456286072731018,0.9431269942565411,2.392025040827437,1.3783828174352497,0.675609444798979,2.1834240609689717,0.33888818698673306
352,summer-sweep-353,run_42cf1062a35a2293e8f7da80efd11d2b,0.5994894504547119,0.83063178047224,2.6471692977681007,1.2981048641819333,0.6256030631780485,2.5080293957539483,0.4244977890082138
353,graceful-sweep-354,run_3a35a237da7b66886f57c43530cf1acb,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
354,breezy-sweep-355,run_c9cb34d17ac833c12038202edda63eca,0.6395660638809204,0.7674792597319721,2.5464071856287434,1.3224636765634874,0.5439183152520735,2.396488840500817,0.36390397978521877
355,still-sweep-356,run_b88e7027670d9e9c9fb60e7a68dd96d1,0.6084237098693848,0.7899170389278877,2.2821175830157876,1.2098673404927356,0.5430759412890879,2.0263745236799138,0.4179785217940617
356,grateful-sweep-357,run_d99b50f12fa8d00da9fad7e7154fa9c5,0.5756222009658813,0.8817102744097002,2.2046543277082207,1.3700694883133293,0.599029993618379,1.8857648339684263,0.27902716361339286
357,smooth-sweep-358,run_40a1a4389296548ced219e123ea64ac4,0.498276948928833,1.0481174218251437,2.406614044637998,1.4400379027163615,0.6470453095086152,2.202912357103976,0.314579911560328
358,magic-sweep-359,run_d1f4f54e7be6d9f150ae46dc28ba5d94,0.5540523529052734,0.9291640076579452,2.568998366902559,1.2093872394188254,0.6980982769623487,2.4688350571584126,0.34265319014529416
359,peach-sweep-360,run_e024515153deddc54da491c8c6cfd033,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
360,deep-sweep-361,run_195e2ae4ecf435b984f58525367c3697,0.5467773079872131,0.9320740268028079,2.68298856831791,1.2346557169930514,0.6919719208679,2.4906096897114876,0.4009728363866091
361,bright-sweep-362,run_15002097f36ffac09b79a94be1b0e0c1,0.5508615374565125,0.8846202935545628,2.4943113772455097,1.1392166771951993,0.7282450542437778,2.354627109417529,0.5462160454832606
362,honest-sweep-363,run_d18d73022baa7689ad59aaaacdd6fe30,0.5853222608566284,0.8337460114869176,2.5570767555797502,1.3608212255211625,0.6353031269942566,2.415432770821994,0.40933670246367754
363,dauntless-sweep-364,run_db19e3d9415fad76c268df4f37eaf166,0.4805360436439514,1.0887811104020422,2.2909363091997825,1.4134301958307016,0.6433439693682187,2.0036200326619498,0.3434870499052432
364,charmed-sweep-365,run_f542a5748a04ea349fcc0030b64c937a,0.6076579689979553,0.8173069559668156,2.3402558519324996,1.2835249526216048,0.5263560944479904,2.147985846488842,0.30252684775742367
365,rural-sweep-366,run_d7c47e28ff964e7dbdd008228d8cc1c1,0.5594128966331482,0.8903637523931078,2.1455906369080027,1.3158180669614656,0.5622463305679638,1.8816820903647258,0.31518635502210995
366,earthy-sweep-367,run_f324fdfa64fa8fdf574bfa2c3d9ca02a,0.5670708417892456,0.8540395660497767,2.2625748502994014,1.1365382185723312,0.6030121250797709,1.9888677191072401,0.33676563487049915
367,swift-sweep-368,run_1afe8f3c9ac2e8b5b066cb58d4c4f9bc,0.5246968865394592,1.0209317166560308,2.376183995645074,1.563979785217941,0.5707977026164651,2.2029667936853574,0.30611497157296425
368,breezy-sweep-369,run_25306cfceac5c0d6d00944d27eb2f24d,0.5919591784477234,0.827977026164646,2.7933859553620053,1.0855969677826915,0.735520102105936,2.713581927054983,0.4503727100442194
369,vivid-sweep-370,run_0b94b6e0a985e40f01f67163f6dcbade,0.6179961562156677,0.7995405232929165,2.4928415895481773,1.2991661402400507,0.5994128908742827,2.2607240065323895,0.4797599494630459
370,sleek-sweep-371,run_ed7f900d6be549445d78eb76f362ec25,0.5777919888496399,0.9028206764518188,2.143794229722374,1.4427416298168039,0.57204850031908,1.8158682634730552,0.3224384080859137
371,autumn-sweep-372,run_fbc273ef03b9c6ea515d5d476b8a24fc,0.5922144055366516,0.8511805998723677,2.5832063146434416,1.2401137081490845,0.6475813656668792,2.4694338595536216,0.3388629185091606
372,autumn-sweep-373,run_ef97e519e9b910fdfda208d290b37f5f,0.43178045749664307,1.5589278876834718,4.04047359825803,1.9017687934301963,1.5589278876834727,4.04047359825803,1.9017687934301963
373,autumn-sweep-374,run_3f54e394b8a5d7ae9982b99f589c6ec0,0.6185067296028137,0.7965539246968731,2.5146162221012527,1.33461781427669,0.5811104020421185,2.2654055525313015,0.46341124447252124
374,playful-sweep-375,run_41315ca9d9c7a0b1aec54522e03f9c98,0.7059348821640015,0.5787364390555201,2.4702504082743606,1.230107391029691,0.4010721123165285,2.1873979314099077,0.6869361970941253
375,winter-sweep-376,run_e0961c0cb5e48c862ea42c66b3e99593,0.5370771884918213,0.9754945756222082,2.1346488840500824,1.3942261528742894,0.6326738991703902,1.8994828524768652,0.4350852811118127
376,comfy-sweep-377,run_08dd94c8c685c14ad96dd2d4ab5e2a04,0.6910018920898438,0.6476834716017869,2.7043821448013077,1.3824005053695516,0.4585322271857058,2.5259390310288525,0.7206443461781433
377,morning-sweep-378,run_229435fa669681d2bef310efb89df698,0.7021059393882751,0.6278238672622847,2.7713935764833972,1.27763739734681,0.5116783663050416,2.648475775721286,0.7043209096651941
378,visionary-sweep-379,run_c95d56875c1a5c963a9bee98a1a0e9dd,0.5627313256263733,0.9161965539246969,2.5312193794229736,1.2237144662034114,0.6848245054243781,2.4098258029395767,0.35455464308275636
379,blooming-sweep-380,run_62737e6ffefcabf529943a69422700f5,0.5636247396469116,0.8933248245054245,2.404763200870987,1.22131396083386,0.5764901084875561,2.246679368535657,0.35415034744156704
380,volcanic-sweep-381,run_b8dbdcf5596bf6a79aab07902b4b720e,0.6144224405288696,0.7543841735800894,2.4737343494828536,1.1843209096651928,0.5595149968091897,2.2442297223734355,0.45509791535060046
381,serene-sweep-382,run_a0a8aa98a12ea2ff9caa0a15f0d418d3,0.5812380313873291,0.8614422463305679,2.495672291780077,1.262880606443462,0.584530950861519,2.2733532934131744,0.44655716993051237
382,pleasant-sweep-383,run_1f02b6a47c1514902a888e0c73c4dccd,0.5984684228897095,0.844211869814933,2.6135274904736,1.3701958307012005,0.6384684109763884,2.4923516603157334,0.39339229311434065
383,curious-sweep-384,run_eb08f9c38dacba8d6a34e843b2aee003,0.5766432881355286,0.9019017230376515,2.636771910724008,1.305685407454201,0.668589661774091,2.5446652150244975,0.3445483259633617
384,ethereal-sweep-385,run_528261ad8d09cef66debecd3dc6d6e52,0.5252074003219604,0.937051691129547,2.146298312465978,1.3956664560960204,0.5524186343331194,1.9245236799129024,0.2906001263423879
385,royal-sweep-386,run_1c6c26471a3eb7dbc5ea81a818b61b6e,0.6315252184867859,0.765743458838545,2.574605334784976,1.3095767530006321,0.5253860880663693,2.40019052803484,0.3893240682248894
386,summer-sweep-387,run_3b41686933b6d09b0648db468a18f494,0.6028079390525818,0.8217485641352904,2.4835329341317376,1.1668351231838283,0.6367836630504159,2.352231899836692,0.31422615287428884
387,radiant-sweep-388,run_f9f7e3be35308ba38cc1b09ae845da5b,0.5762603878974915,0.8838034460753031,2.5905008165487216,1.2616929879974734,0.7026675175494576,2.3849482852476878,0.42856601389766297
388,fallen-sweep-389,run_853eda0918789fb8d5fad85595a2c015,0.5790683031082153,0.8736694320357372,2.0201687534022867,1.3409602021478206,0.550912571793235,1.7106423516603169,0.29770056854074567
389,fragrant-sweep-390,run_d8f73d27dae76f1c7ec7a872af8248c8,0.5771538019180298,0.7600765794511807,2.7305117038649978,1.1690840176879347,0.5996171027440973,2.5994284158954826,0.5903095388502845
390,youthful-sweep-391,run_405421e49af94079a0d672968d4a1b36,0.5756222009658813,0.8990427568602425,2.702749047359827,1.2860265319014534,0.7067262284620306,2.6100979858464877,0.40006317119393653
391,jumping-sweep-392,run_725c44bc6cd1ab6e630f9ff6e3c86a1b,0.6020421385765076,0.8188640714741545,2.235955362003267,1.302223626026532,0.5702361199744721,1.9853293413173667,0.359936828806065
392,rosy-sweep-393,run_a53b24bea05dba105baa261a31ff3c7a,0.6127632260322571,0.816081684747926,2.7085737615677745,1.3502084649399875,0.6760944479897888,2.5368807838867724,0.6300315855969678
393,dainty-sweep-394,run_d22aac6dd8eebf80eda80df621f85a5a,0.5691129565238953,0.9057306955966816,2.5936581382689172,1.2684902084649403,0.6869176770899807,2.3166848121937953,0.45398610233733455
